longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,distance_to_coast,distance_to_la,distance_to_sandiego,distance_to_sanjose,distance_to_sanfrancisco,median_house_value
-117.09,32.57,17.0,444.0,83.0,357.0,87.0,5.1478,5069.43616304317,196612.193488608,17518.7761090517,687093.236819716,755037.997552554,1
-117.55,34.14,3.0,5710.0,919.0,2874.0,886.0,5.3638,67484.629779612,64615.636876047,162430.892323424,528943.074867495,596745.141851498,2
-122.05,37.87,30.0,2296.0,329.0,847.0,322.0,6.7192,20229.1588230242,545387.767793545,724556.143868078,61023.3663120109,35152.2037523837,4
-119.02,35.37,44.0,2687.0,620.0,1521.0,549.0,1.7213,118583.660514211,162804.912439582,341219.255391436,337553.372787149,405229.128470866,0
-122.11,37.88,37.0,4005.0,614.0,1602.0,606.0,6.4666,18969.4327357551,549637.882955097,728754.432382888,63492.8352590306,30583.0423330772,4
-117.38,34.2,16.0,193.0,45.0,312.0,76.0,3.7578,82664.4931539364,81179.8949495321,166287.232336867,535924.667482527,603546.119365807,1
-122.54,37.7,36.0,3988.0,732.0,1793.0,708.0,4.2472,6299.69837090854,560545.83868054,738615.163319351,69990.9862484972,12610.6569673334,4
-123.34,39.5,15.0,2342.0,535.0,1064.0,433.0,1.8967,37594.3874626912,756646.529217376,936035.717030086,271688.237504766,207517.230674668,0
-117.35,34.01,23.0,3707.0,769.0,1938.0,658.0,2.725,66271.4905514427,82487.3042878813,144980.945373634,552259.727148452,620039.012360172,0
-121.25,38.03,29.0,2465.0,327.0,859.0,315.0,6.6605,24283.8263802381,518283.352833083,697397.574377181,95739.0675869949,107484.590090909,3
-118.39,34.05,47.0,1621.0,314.0,724.0,311.0,5.7509,11305.531912606,13482.366597857,187162.502852319,483179.39847448,551173.244387707,4
-117.1,34.21,22.0,4397.0,931.0,1145.0,445.0,4.5268,98061.7300502107,106718.245557458,166251.164858764,554623.83659874,621980.888815641,1
-123.01,38.67,33.0,914.0,147.0,394.0,132.0,4.6875,26378.494347388,667469.193010216,846539.559856314,177755.604873185,111724.694347643,3
-118.1,33.79,35.0,2370.0,379.0,996.0,380.0,5.7368,7202.07506130531,32031.6118437512,147955.959377767,522523.491068563,590525.290838211,3
-119.02,35.38,48.0,346.0,92.0,129.0,63.0,1.1875,119575.840901501,163804.529789776,342176.307164954,336822.129187335,404482.004563485,0
-118.3,33.9,27.0,3267.0,762.0,2099.0,647.0,3.4,9754.86674472418,17706.3988137952,168942.053820598,501320.486787709,569292.704464406,3
-122.06,37.99,17.0,1319.0,316.0,384.0,269.0,1.8229,7029.1772875763,556223.764386805,735492.860010764,74248.4974646937,40483.1488145732,1
-121.9,37.37,20.0,78.0,72.0,120.0,69.0,1.0938,19278.0221606274,494963.074193595,673552.389160738,3887.60398618215,64886.3799057425,2
-121.89,36.59,18.0,2700.0,937.0,1042.0,744.0,3.1364,3223.6761078983,434755.97458493,610314.11411403,82894.0304666349,140112.586718484,1
-117.93,34.09,35.0,1891.0,353.0,1093.0,382.0,4.0167,43195.3236896456,29196.1202485694,168657.2715787,508087.552405598,576090.696200966,2
-118.66,34.23,18.0,897.0,142.0,263.0,110.0,6.1288,22400.7944029526,43112.5424170223,218351.359822316,451921.558575507,519880.016709174,4
-122.42,37.79,48.0,4506.0,1342.0,1980.0,1239.0,4.0156,2419.61488734149,560374.058899671,738893.343665923,68642.3427083763,2040.10397215595,4
-118.5,34.03,52.0,1506.0,208.0,547.0,186.0,7.8705,1515.26751877901,23746.1375849182,191867.741918189,478470.532838975,546410.739322074,4
-118.43,34.06,38.0,2982.0,664.0,1122.0,572.0,4.1908,8471.21125273212,17185.9359124464,190317.109162004,479967.556704442,547951.083275256,4
-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,7040.56958247757,546706.976181537,725599.174223505,56916.5312568741,21280.5757359485,2
-118.36,33.88,44.0,1362.0,237.0,709.0,247.0,4.4271,3884.20409382156,21951.1468814481,170806.204187338,499560.567867134,567497.618489642,4
-121.37,37.06,25.0,474.0,92.0,300.0,104.0,3.8062,45272.6560825967,437933.668223876,616869.274314538,55537.389803441,122830.646151166,4
-121.31,38.62,31.0,3114.0,430.0,1121.0,456.0,6.244,65475.7012948047,577323.531292643,755750.326711624,151697.436361116,135833.341962292,3
-118.32,33.79,21.0,6638.0,1634.0,3240.0,1568.0,3.6797,6213.77205640667,29997.4275975559,160876.593157696,509691.393469654,577604.121666718,3
-118.58,34.21,13.0,6227.0,1317.0,3739.0,1226.0,4.0313,19534.9172782346,35580.5812331756,211965.929002837,458315.923919721,526299.910405131,4
-118.4,34.04,42.0,1298.0,174.0,420.0,190.0,12.8483,10105.0065357761,14466.3314849731,186856.521296279,483443.934576017,551430.996233546,4
-121.94,37.75,16.0,5121.0,735.0,2464.0,761.0,6.6204,23597.9344613131,528955.98130183,708108.03817817,46278.1920655759,43270.2939264661,4
-118.35,34.08,52.0,1710.0,350.0,727.0,355.0,4.5833,15987.2488624751,10268.291942121,187597.570812329,483006.548385065,551020.072389532,4
-117.65,33.65,15.0,3485.0,519.0,1740.0,485.0,6.7543,17844.2348650117,70753.9558039117,113411.891428976,561561.646645954,629595.682001642,3
-117.95,33.93,25.0,3445.0,801.0,2400.0,750.0,3.4702,26065.4950886969,30295.9560448611,153632.22682559,519873.600392674,587907.470713615,2
-117.92,33.88,32.0,1632.0,244.0,575.0,235.0,5.3986,22977.7557097961,35466.0181849532,147426.178800296,525857.082452688,593891.881252074,4
-117.08,32.63,28.0,2080.0,427.0,1266.0,434.0,2.2788,5782.38740403041,191556.248403029,12185.6576200944,682447.12442208,750414.224877245,1
-117.77,34.12,15.0,4260.0,770.0,2007.0,695.0,4.4609,52704.6756559977,44268.0087974728,166058.369668466,515986.239668823,583920.88994252,3
-117.87,33.88,24.0,2655.0,702.0,1519.0,708.0,3.3036,26198.5453894866,39425.6973130668,145260.43335013,528951.598736857,596983.85076108,2
-122.35,37.57,52.0,2170.0,269.0,784.0,274.0,10.4286,5216.97360324634,538499.772429729,716639.762971309,48033.2028274976,23782.5337537149,4
-122.46,37.71,49.0,1711.0,348.0,1138.0,325.0,2.875,7037.58789449681,556393.860518404,734656.024566839,65072.087134427,7547.83315966545,3
-117.1,33.17,12.0,2465.0,412.0,1226.0,428.0,5.4819,21812.2690056342,144360.668633387,50832.4846628367,635381.418554167,703413.511349167,2
-122.78,38.37,21.0,795.0,163.0,414.0,162.0,3.7991,20767.1072514247,629214.927153101,808175.778944296,138912.378969749,72966.5878899467,2
-120.64,37.38,21.0,3157.0,637.0,2268.0,620.0,2.567,108225.44851947,428591.738117476,607566.678412188,110858.225672903,163822.22214622,0
-117.09,32.63,27.0,2920.0,770.0,1935.0,746.0,2.4148,4924.09390287827,191033.643486982,11625.7605268881,681863.148889562,749827.099988109,0
-118.28,33.99,38.0,1454.0,323.0,1098.0,297.0,1.5109,17975.0364263133,7687.1372745488,175715.708783012,494810.009814026,562818.021407175,0
-118.26,34.24,42.0,890.0,179.0,555.0,200.0,4.4821,33560.7393536212,20932.4428325005,197771.29493615,475165.840075987,543197.560124084,3
-117.95,33.66,26.0,1787.0,227.0,639.0,224.0,6.8226,4493.24845127914,51358.0984525885,128116.046057868,542513.280683362,610519.828336213,4
-121.48,38.57,52.0,567.0,193.0,272.0,187.0,1.625,55522.991014206,579935.686105285,758754.134509547,141968.334020376,121449.133168335,2
-118.46,34.25,32.0,2217.0,422.0,1064.0,427.0,3.6989,26213.4173995651,29661.6234052376,208841.012218675,462080.448605711,530106.990726264,2
-118.45,34.18,34.0,1843.0,442.0,861.0,417.0,3.6875,18808.4846822939,23718.6994677721,202011.171051692,468573.42880644,536587.766147147,3
-120.06,36.98,12.0,2710.0,575.0,1724.0,516.0,1.4712,155531.616877924,364681.992377037,542889.24653521,167179.175596438,227363.143076219,0
-117.13,32.7,42.0,1210.0,292.0,945.0,258.0,0.8991,5205.84824527432,182487.099574319,3394.35877703082,673445.542230362,741417.805899634,0
-121.86,37.38,15.0,2052.0,405.0,1380.0,409.0,5.8686,21561.5893820097,493383.343708315,672070.037922585,5746.99803794504,66736.7971508981,2
-121.78,37.97,4.0,17032.0,2546.0,7653.0,2359.0,5.5601,9022.27563388005,539294.405812351,718693.394999739,71253.6010125941,61182.3048887272,3
-116.96,32.8,25.0,3421.0,803.0,1681.0,742.0,3.369,23594.4182623492,183245.056540589,21008.9575033736,674981.352772352,743008.197246111,1
-122.29,40.39,17.0,1682.0,332.0,887.0,316.0,1.8438,147784.87142247,790335.104287021,968086.994826616,341380.559837468,291144.464660027,0
-117.27,33.55,4.0,6112.0,890.0,2088.0,712.0,5.5351,33712.468132155,105890.970586134,93318.6033528944,593615.650514319,661607.368024344,4
-118.21,34.05,28.0,1079.0,306.0,1358.0,285.0,2.52,27187.7406642803,3113.12543025206,177469.916427793,493965.243508871,561996.480603521,1
-122.52,37.95,37.0,350.0,57.0,179.0,69.0,6.2862,2234.54364166897,579359.777267771,758023.497858448,87843.8374966321,21065.5210091413,4
-116.87,32.75,15.0,2053.0,321.0,993.0,309.0,5.5164,21863.385691178,192942.272018061,27492.7452893962,684667.663245979,752698.158238546,3
-121.0,37.66,43.0,2369.0,413.0,944.0,422.0,3.2632,63758.6014868566,471786.598356734,650967.05445335,86652.8592071491,126531.6826048,1
-123.48,40.34,19.0,518.0,108.0,216.0,80.0,2.7083,59939.8741026261,838633.492464362,1017917.24473796,361239.678075912,299345.947492034,0
-118.31,34.06,47.0,3038.0,1533.0,4225.0,1472.0,1.6725,18689.4984164952,6170.08757930599,183629.87622951,487090.765523626,555108.529683765,2
-121.51,38.69,28.0,800.0,149.0,450.0,158.0,2.1029,68142.1831928586,592735.278416984,771446.280589927,154308.036259986,129807.750911134,1
-118.03,33.84,30.0,4781.0,831.0,2568.0,797.0,5.4746,13909.1959923224,30748.1533964294,148836.204586048,522479.472042962,590505.962920157,3
-122.08,37.62,17.0,2485.0,518.0,1139.0,550.0,2.6875,6912.14810266502,526180.041979094,704951.278398606,35680.8989819762,35333.4222305006,2
-121.98,37.33,35.0,1907.0,326.0,912.0,313.0,5.9567,18322.9016967058,496590.387568788,674917.59958388,7713.65627047219,63402.7358764393,4
-118.05,33.92,33.0,1999.0,470.0,2170.0,466.0,3.2371,21478.3690731731,23132.1175276711,157330.613795746,514561.415744678,582594.44902601,1
-122.25,40.17,47.0,1554.0,308.0,846.0,301.0,1.8077,141838.656444153,767217.451091789,945214.269684837,316699.784328482,266886.552500111,0
-118.99,35.36,18.0,1524.0,354.0,1210.0,344.0,1.1136,118862.322103754,160623.08438823,338880.678005765,340333.975344677,407991.09395358,0
-117.32,34.1,27.0,2053.0,461.0,1737.0,463.0,3.1213,75973.4443646397,85238.4681045998,154628.230442487,547478.645393262,615156.403340322,0
-122.69,38.36,6.0,5496.0,1374.0,2502.0,1189.0,2.4827,26320.9598182027,623192.844965025,802242.032947948,133695.801968425,68986.6643823138,2
-117.38,33.99,52.0,1797.0,332.0,905.0,313.0,2.7054,62824.320580711,79898.6290980495,143143.015427356,551784.596117912,619598.163740542,1
-117.17,34.25,15.0,4236.0,753.0,703.0,255.0,3.5625,97564.2828787318,101217.907769766,170604.37521497,546837.512729685,614207.967953153,2
-118.09,34.7,6.0,4558.0,804.0,1543.0,563.0,2.8548,84976.2640459061,73396.0640418972,236777.077099066,450334.654655687,517991.321160132,1
-117.69,34.01,30.0,2598.0,573.0,2170.0,518.0,2.3,48211.7954455476,51238.0496913488,152066.666082104,529860.691063884,597816.317003693,0
-122.24,38.01,11.0,3751.0,565.0,1949.0,555.0,5.7862,3954.97061599942,568034.142044325,747159.409359106,80981.5315843658,31154.3910292941,3
-121.35,38.04,5.0,4303.0,613.0,2206.0,621.0,5.5842,15455.7116919688,523953.967866684,703171.852483757,91761.5685769783,99370.5417733776,2
-118.18,33.9,32.0,1452.0,365.0,1888.0,366.0,3.5461,16687.1110439702,17917.3756954816,162189.662555701,508408.019743104,576417.991114118,1
-120.86,37.49,37.0,1084.0,271.0,893.0,236.0,1.6213,85903.7034112533,449214.577956487,628394.200453833,92840.1181675267,141924.716187152,0
-119.16,34.17,17.0,7982.0,1603.0,6437.0,1596.0,4.1279,6619.33883799345,85369.7885445511,246054.017615209,429738.886685153,497168.354693347,3
-116.47,33.81,7.0,10105.0,2481.0,6274.0,2095.0,2.4497,108701.087011329,165838.728023701,137599.532215254,627687.046230282,694980.225625903,0
-120.29,36.88,34.0,1391.0,297.0,943.0,281.0,2.4219,134174.587271789,364957.007233713,544004.720043934,150904.023210875,213835.743321639,0
-121.24,38.68,20.0,1402.0,236.0,676.0,236.0,3.7426,73719.8576030825,580229.530385717,758397.460385982,160076.236454961,144836.351512757,1
-118.62,34.2,32.0,3233.0,553.0,1678.0,545.0,5.0025,18449.1163940334,38338.4054045224,213433.414280791,456832.354554481,524795.50669661,3
-118.4,34.23,37.0,1404.0,266.0,889.0,274.0,4.0049,25583.7396161857,24447.4035478228,203848.791900967,467387.743093886,535419.1171711,2
-121.96,37.25,35.0,1018.0,169.0,484.0,174.0,6.1648,27196.5356894948,488977.567414769,667134.251720988,11200.1189975488,71572.2078588037,4
-117.95,35.08,1.0,83.0,15.0,32.0,15.0,4.875,128670.091916421,117403.282767691,272787.993051994,433584.117068106,500377.418315024,1
-122.46,37.64,17.0,3523.0,669.0,2150.0,666.0,4.5938,3833.90570821582,550849.786115549,728934.315496818,60407.1176805166,15109.4902078591,3
-117.27,33.02,13.0,5723.0,1242.0,2450.0,1140.0,4.7179,9045.42374380232,146007.025576489,35328.6573792831,637629.889604158,705644.051387821,4
-117.98,33.7,17.0,1997.0,340.0,952.0,341.0,4.4148,9302.55927244998,46115.1648792316,133351.065936621,537322.407122954,605331.467256446,3
-118.3,34.1,29.0,3403.0,1367.0,3432.0,1174.0,1.7083,21100.5408206612,7423.82527198048,186727.030001786,484325.131988226,552351.944804872,2
-122.05,37.34,34.0,2515.0,401.0,1079.0,399.0,7.7865,15481.3688083898,501697.684848665,679893.840638579,13886.7105289554,58807.1759249061,4
-117.06,32.8,17.0,2247.0,340.0,973.0,318.0,5.5,17009.4932154577,177352.770654865,13309.6288068843,668972.69860877,736985.244830655,3
-121.76,37.3,6.0,3526.0,559.0,1378.0,491.0,6.1463,33844.8256178606,480852.849846038,659559.197341431,12407.8139063933,79253.1754609884,4
-121.36,38.03,7.0,3461.0,859.0,1518.0,741.0,3.5684,14763.2948041144,523503.234979026,702739.106906002,90355.8878318267,98211.3759096078,0
-121.98,37.32,17.0,9789.0,2552.0,4748.0,2206.0,4.2531,19329.7483136683,495789.742718843,674090.984515147,7880.35042316183,64273.9673620457,3
-118.21,34.13,52.0,2465.0,611.0,1433.0,570.0,3.25,30018.4746708349,9186.54310732412,184947.050523277,487312.855137626,555347.958307596,3
-122.3,37.97,35.0,1811.0,377.0,911.0,340.0,3.375,4334.39136014235,568102.011194593,747110.220484574,79130.8316534779,24656.4518496175,1
-119.81,36.78,36.0,1650.0,313.0,660.0,298.0,3.0,175934.379604854,334867.13650756,512587.917259433,194882.653305602,256906.175383662,0
-118.1,33.88,18.0,8046.0,1221.0,4276.0,1228.0,6.5515,15475.4552371244,23288.7485472937,156121.84195299,514890.916668826,582913.062410232,4
-122.01,37.26,14.0,2561.0,404.0,1172.0,378.0,7.6107,24852.6374423227,492876.996278394,670941.716019934,13322.8504519639,68167.9093796483,4
-118.14,34.17,42.0,2757.0,713.0,2112.0,653.0,2.7148,37750.5815654813,16204.6783542028,185466.463535578,488368.881600501,556395.792434502,2
-117.05,32.8,16.0,1561.0,378.0,574.0,350.0,3.0035,17659.119389202,177929.002433446,13989.258684362,669570.43766479,737584.742491462,0
-121.71,36.88,19.0,2528.0,554.0,2332.0,492.0,3.7766,9238.47848928337,444246.436277589,621868.185527718,53184.148736121,118104.757553726,2
-122.01,37.92,18.0,2808.0,337.0,1038.0,337.0,8.3956,15903.0425067225,547423.675755251,726675.614247061,65806.9014761694,40398.8966093697,4
-118.28,34.06,52.0,1261.0,616.0,2309.0,581.0,1.6184,21374.9287058087,3455.27951571574,182026.226361344,488892.829835939,556916.223853834,3
-118.0,33.84,29.0,2641.0,637.0,2413.0,619.0,2.8169,15067.8965220243,32591.3750147386,147341.420479434,524295.181607801,592325.267962411,2
-117.47,33.94,34.0,559.0,139.0,532.0,137.0,3.0687,53487.2980313595,72408.4546863364,139124.22204054,549702.858996313,617598.924694481,0
-122.49,38.32,17.0,3308.0,720.0,1587.0,632.0,3.2727,21228.98735792,608466.976163803,787666.445563712,121380.743154104,60932.7547340029,2
-122.49,37.74,44.0,1472.0,275.0,820.0,310.0,5.6826,4143.42087858254,560624.19262395,738898.145737123,69237.2596610819,6395.5169950914,4
-117.74,34.08,35.0,1613.0,298.0,911.0,293.0,3.4398,50703.0270518621,46498.2900761416,160936.544134629,521086.885600078,589029.201487481,1
-117.82,33.75,24.0,893.0,209.0,342.0,197.0,2.8261,18961.3367480852,51559.941487725,130313.910473315,542793.209955774,610828.219542133,1
-122.07,37.63,27.0,2784.0,723.0,2028.0,693.0,2.4808,7764.81159170825,526413.686022496,705219.173470526,36281.5175390661,35589.8641306334,2
-121.54,38.58,30.0,4648.0,1252.0,2524.0,1089.0,1.3177,55664.5995865139,583587.25716889,762487.072839856,141802.966924424,118753.328373321,0
-118.26,33.91,44.0,892.0,139.0,440.0,159.0,2.8859,13553.8353999066,15887.209181757,167515.236304097,502812.379261156,570802.533780801,1
-115.57,32.79,34.0,1152.0,208.0,621.0,208.0,3.6042,20462.7380859971,285067.654531735,149020.056814857,765582.273145511,833214.6604078,0
-122.21,37.49,24.0,2528.0,947.0,2437.0,861.0,2.2746,4090.593018037,523503.423407179,701740.086360792,32847.0578058525,37105.5560070045,3
-118.13,34.04,42.0,2205.0,451.0,1392.0,423.0,4.3646,31568.4251302376,10562.1328767702,172558.176326264,499682.794180749,567717.818450553,3
-121.31,38.71,18.0,3998.0,744.0,2071.0,660.0,4.3836,74855.6794494024,586069.160314164,764349.817215008,161145.313486088,142904.744168845,0
-122.02,37.58,15.0,3052.0,760.0,2097.0,728.0,3.3617,9629.15767251035,519335.263872164,698131.737508003,29408.638673897,42135.9420109781,2
-118.49,34.05,52.0,2416.0,291.0,810.0,270.0,13.8556,3922.4753823664,22694.3584517105,192962.716635295,477320.850349958,545275.390033673,4
-117.07,33.0,4.0,9153.0,1866.0,3775.0,1698.0,4.955,19243.8869572549,159766.485981778,32733.7375682367,651412.257253525,719446.16022788,3
-118.65,34.2,23.0,7480.0,1084.0,3037.0,1058.0,6.9223,18940.9775459723,40850.5207972163,215208.679100164,455088.846528711,523037.687965168,4
-122.28,38.3,23.0,526.0,152.0,245.0,130.0,2.0134,18917.7354472654,595124.489353846,774455.347116515,112507.155195718,59973.6733113893,1
-117.32,34.1,42.0,801.0,176.0,711.0,183.0,1.8681,75973.4443646397,85238.4681045998,154628.230442487,547478.645393262,615156.403340322,0
-116.99,33.75,18.0,9601.0,2401.0,4002.0,2106.0,1.4366,67177.0662529976,120485.691319782,116100.496486062,596272.279040251,664031.748452887,0
-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,110607.767571773,160886.032950932,143909.915458729,619141.453480599,686366.171363383,0
-122.04,36.97,52.0,1901.0,335.0,955.0,301.0,3.8259,11275.9493156229,472498.256083983,649433.420079406,42675.8942942776,95851.5560541924,3
-117.35,33.21,18.0,2971.0,606.0,2051.0,493.0,2.675,12565.1691634841,124965.301287077,57716.4397486539,616694.701288955,684724.339872677,1
-121.45,38.5,25.0,3033.0,665.0,1559.0,627.0,2.7101,48740.3310462695,571921.299016922,750780.299337665,135194.303486996,117824.848032565,0
-119.21,36.3,23.0,951.0,235.0,806.0,222.0,1.7734,180680.23664937,264917.362551131,440524.336782508,265124.658456814,329539.094391287,0
-122.25,38.03,15.0,3338.0,532.0,1834.0,520.0,5.6293,3119.0521106909,570295.583279886,749432.465334414,83371.5305884959,32611.575666975,2
-117.93,33.91,24.0,1698.0,297.0,676.0,273.0,5.2017,25091.2658990465,32964.9962323426,150796.242759251,522760.873626748,590794.832587702,4
-118.0,34.13,24.0,2584.0,520.0,1869.0,503.0,3.2841,44744.8896786439,24048.1445806664,175474.441481379,500423.929130636,568433.065938184,2
-117.93,33.93,37.0,1128.0,273.0,931.0,234.0,2.8,26969.7719130033,31954.5710785403,152754.433598878,521112.98370405,589145.62716767,1
-121.3,38.02,16.0,2717.0,621.0,3343.0,643.0,2.5473,20134.9788960748,519704.551541183,698887.539440981,92288.9122388275,102966.412425569,0
-117.89,33.85,13.0,1583.0,474.0,1672.0,432.0,3.2303,22628.1706317215,39622.4722757271,143171.122924946,530189.811314191,598224.668745187,2
-116.99,32.72,11.0,1112.0,164.0,441.0,174.0,4.7679,15885.288129622,188393.120594881,16012.7199734426,679998.295183675,748009.183110641,2
